timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
85732366,85732097,3932170,-0.034955345,0.13982138,-10.097306,39.051407,0,0,0,0,5
85733616,85733348,3932170,-0.035434186,0.099119954,-10.088687,39.051407,0,0,0,0,5
86736262,86735992,3932170,-1.0529699,-0.57987565,-9.858844,39.394127,0,0,0,0,5
87732668,87732392,3932170,-0.47788265,-0.43287167,-10.998962,39.443085,0,0,0,0,5
88735291,88735041,3932170,0.61195797,1.6069882,-9.45183,39.296207,0,0,0,0,5
89735489,89735194,3932170,-0.46303862,0.4510676,-9.851662,39.394127,0,0,0,0,5
90735613,90735352,3932170,0.6952762,1.0989386,-9.589257,39.541004,0,0,0,0,5
91733276,91733019,3932170,0.47022122,-0.30454245,-10.62451,39.541004,0,0,0,0,5
92734682,92734402,3932170,0.21787235,0.80062103,-8.746977,39.296207,0,0,0,0,5
93736066,93735805,3932170,1.0548853,1.1195288,-11.015722,39.589962,0,0,0,0,5
94732466,94732209,3932170,-0.23175873,-1.2224793,-11.605654,39.7858,0,0,0,0,5
95733877,95733615,3932170,-1.2263101,0.5693412,-10.734164,39.443085,0,0,0,0,5
96735319,96735055,3932170,0.09481039,0.7915231,-10.221326,39.394127,0,0,0,0,5
97736694,97736432,3932170,0.97060937,-0.37205896,-9.511206,39.638924,0,0,0,0,5
98733097,98732837,3932170,-0.5975928,1.1171346,-10.167217,39.589962,0,0,0,0,5
99734510,99734246,3932170,1.2315774,0.19393034,-10.85962,39.638924,0,0,0,0,5
100734683,100734406,3932170,-1.409706,0.21308395,-10.023087,39.736843,0,0,0,0,5
101732318,101732065,3932170,0.6622362,-0.84898394,-9.655336,39.589962,0,0,0,0,5
102733727,102733475,3932170,-0.20398599,-0.40270475,-11.373416,39.834763,0,0,0,0,5
103735152,103734889,3932170,0.588016,-1.0223241,-10.088208,39.589962,0,0,0,0,5
104735306,104735049,3932170,-0.026815059,-0.017717093,-8.365341,39.736843,0,0,0,0,5
105732965,105732711,3932170,-0.4390966,0.14508863,-10.832326,39.7858,0,0,0,0,5
106734379,106734124,3932170,1.7769765,0.3193865,-8.750328,39.736843,0,0,0,0,5
107735796,107735538,3932170,-0.88106626,-0.6679823,-8.768524,39.932682,0,0,0,0,5
108732215,108731952,3932170,0.15562311,0.18770541,-10.833763,39.834763,0,0,0,0,5
109733617,109733365,3932170,1.0726024,-1.2799402,-10.4851675,39.834763,0,0,0,0,5
110735047,110734786,3932170,-1.0232818,1.8784907,-8.780974,39.932682,0,0,0,0,5
111735209,111734949,3932170,-0.6603208,-0.8686164,-9.280405,40.07956,0,0,0,0,5
112732878,112732613,3932170,0.14508863,-0.16950949,-9.076898,39.736843,0,0,0,0,5
113734280,113734028,3932170,0.38833952,0.16424224,-9.993398,39.98164,0,0,0,0,5
114735729,114735465,3932170,0.7896077,-0.34093434,-11.883381,39.98164,0,0,0,0,5
115732120,115731861,3932170,0.09528923,0.48027685,-9.204748,39.98164,0,0,0,0,5
116733537,116733279,3932170,-0.49655744,0.7891289,-10.506715,39.7858,0,0,0,0,5
117734953,117734697,3932170,-0.53342813,0.7029376,-9.954612,39.98164,0,0,0,0,5
118735120,118734864,3932170,0.6483498,1.8368316,-10.959219,39.932682,0,0,0,0,5
119732797,119732531,3932170,0.1493982,0.24420857,-8.857589,39.932682,0,0,0,0,5
120734236,120733983,3932170,-0.8992622,0.56982,-9.932106,40.07956,0,0,0,0,5
121735625,121735369,3932170,0.48745948,-0.25139117,-10.077195,40.07956,0,0,0,0,5
122733301,122733040,3932170,0.6062119,0.04309563,-12.495818,39.98164,0,0,0,0,5
123733469,123733209,3932170,-0.12593502,0.7216124,-9.535148,39.98164,0,0,0,0,5
124734896,124734636,3932170,0.5497087,-0.00047884035,-10.317573,39.98164,0,0,0,0,5
125736308,125736050,3932170,-0.7431602,-0.5295974,-10.111671,40.07956,0,0,0,0,5
126732728,126732470,3932170,1.718558,0.21068975,-9.8722515,39.98164,0,0,0,0,5
127734155,127733896,3932170,-0.5453991,0.84898394,-10.19499,40.12852,0,0,0,0,5
128735568,128735313,3932170,0.18579005,-0.48841715,-10.139444,39.932682,0,0,0,0,5
129733243,129732984,3932170,-0.022026656,0.13982138,-9.966583,40.07956,0,0,0,0,5
130733407,130733156,3932170,0.23942018,-0.17286137,-9.163089,39.98164,0,0,0,0,5
131732350,131732079,3932170,0.87962973,-0.10007763,-11.133517,40.07956,0,0,0,0,5
132732521,132732254,3932170,0.26958713,1.1247959,-10.721714,40.12852,0,0,0,0,5
133733937,133733676,3932170,-0.025857378,0.45825022,-11.197681,40.324356,0,0,0,0,5
134734102,134733847,3932170,0.46686932,0.058418524,-11.211089,40.07956,0,0,0,0,5
135733028,135732770,3932170,0.6339846,-1.37092,-12.293747,40.17748,0,0,0,0,5
136733204,136732947,3932170,0.4592079,0.5928044,-11.834539,40.07956,0,0,0,0,5
137733380,137733118,3932170,-0.7206547,2.0824766,-6.6898785,40.17748,0,0,0,0,5
