timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
154521776,154521747,0.46730304,5.48098e-06,-0.10764308,1.002377,0.0012843951,1.0,1
154621576,154621546,0.46719572,5.36615e-06,0.2725644,1.0023454,0.00823528,1.0,1
154721778,154721751,0.4673954,5.2558867e-06,-0.6037399,1.0023129,0.040406756,1.0,1
154822011,154821983,0.46739087,5.1495927e-06,-0.17636678,1.0022814,0.0034482707,1.0,1
154921860,154921831,0.46735317,5.0475787e-06,0.16284186,1.0022352,0.0029398145,1.0,1
155021775,155021747,0.46720347,4.950243e-06,0.6052529,1.0021852,0.040614706,1.0,1
155121996,155121969,0.4671117,4.8574875e-06,0.20534384,1.002138,0.004675126,1.0,1
155221868,155221840,0.46697074,4.768756e-06,0.5212433,1.0020967,0.030125123,1.0,1
155322138,155322111,0.46690616,4.6841187e-06,-0.83931535,1.0020449,0.07811252,1.0,1
155422016,155421986,0.4669278,4.603043e-06,0.030676126,1.0020164,0.0001043479,1.0,1
155521977,155521946,0.4668743,4.5249917e-06,0.18994229,1.0019689,0.004000798,1.0,1
155622074,155622040,0.4667263,4.450691e-06,0.6319992,1.0019276,0.04429495,1.0,1
155722212,155722181,0.46690527,4.379043e-06,-0.71306825,1.0019281,0.056387533,1.0,1
155822469,155822438,0.46763197,4.30712e-06,-0.36709005,1.0023385,0.014937857,1.0,1
155922094,155922061,0.46773776,4.2360116e-06,-0.21433246,1.0019513,0.005094326,1.0,1
156022300,156022269,0.4677736,4.1680078e-06,0.22522381,1.0019072,0.005625467,1.0,1
156122337,156122306,0.46803272,4.1023927e-06,0.1809501,1.0019068,0.0036311809,1.0,1
156222442,156222381,0.46820775,4.038556e-06,-0.50456,1.0018649,0.0282341,1.0,1
156322496,156322463,0.46833783,3.9773067e-06,-0.24950624,1.0018425,0.006904319,1.0,1
156422444,156422412,0.46844962,3.918496e-06,-0.35977507,1.001801,0.014356157,1.0,1
156522319,156522289,0.46851337,3.8622484e-06,-0.277305,1.0017627,0.008529196,1.0,1
156622541,156622505,0.4686575,3.808299e-06,-0.6728535,1.0017354,0.05021639,1.0,1
156722605,156722541,0.4687855,3.756392e-06,-0.069311835,1.0017023,0.00053288514,1.0,1
156822742,156822715,0.46868426,3.70692e-06,-0.33468345,1.001656,0.012425314,1.0,1
156922518,156922491,0.46874562,3.659607e-06,-0.27992284,1.0016274,0.008692165,1.0,1
157022712,157022654,0.4688761,3.6138626e-06,-0.08070976,1.0016087,0.00072262256,1.0,1
157122765,157122737,0.4688998,3.5696023e-06,0.07869133,1.0015799,0.0006869509,1.0,1
157222651,157222618,0.46891186,3.526939e-06,0.57662,1.0015565,0.036885988,1.0,1
157323078,157323051,0.46883932,3.4859715e-06,0.5908488,1.0015273,0.03872999,1.0,1
157422883,157422830,0.4688715,3.4464451e-06,0.20387377,1.0015045,0.0046113413,1.0,1
157522880,157522852,0.46891722,3.408069e-06,-0.26275027,1.0014956,0.007659401,1.0,1
157622753,157622723,0.46901035,3.3706665e-06,0.030797552,1.0014793,0.00010523203,1.0,1
157723018,157722990,0.46885756,3.3347671e-06,0.791366,1.0014402,0.06948439,1.0,1
157823084,157823055,0.46872607,3.3006081e-06,0.47245774,1.0014031,0.024767062,1.0,1
157922981,157922951,0.46856704,3.267966e-06,0.51301587,1.0013776,0.029202582,1.0,1
158023118,158023090,0.4684464,3.236441e-06,0.34464014,1.0013639,0.013179449,1.0,1
158123010,158122982,0.46843004,3.2055805e-06,-0.0930922,1.0013571,0.00096160156,1.0,1
158222987,158222958,0.46845457,3.1753675e-06,-0.47841454,1.0013524,0.025396816,1.0,1
158323427,158323399,0.46849245,3.1455872e-06,-0.12389113,1.0013608,0.0017031282,1.0,1
158423288,158423261,0.4685558,3.1158397e-06,-0.28175968,1.0013635,0.008808935,1.0,1
158523215,158523186,0.4685366,3.086828e-06,0.032714985,1.0013473,0.000118758915,1.0,1
158623316,158623288,0.4684127,3.0587553e-06,0.74566895,1.0013297,0.061698206,1.0,1
158723400,158723372,0.4683614,3.031618e-06,-0.8549454,1.0013095,0.08110842,1.0,1
158823477,158823430,0.46829805,3.0052875e-06,0.25611636,1.0012984,0.007278947,1.0,1
158923319,158923292,0.46827808,2.9794928e-06,0.29501712,1.0012938,0.009658071,1.0,1
159023561,159023528,0.4683861,2.9540251e-06,-0.7615183,1.0013026,0.064350635,1.0,1
159123349,159123319,0.46853796,2.9284e-06,0.51592094,1.0013165,0.02953605,1.0,1
159223476,159223448,0.46865785,2.902894e-06,0.24572527,1.0013239,0.0067001195,1.0,1
159323936,159323849,0.4687637,2.8777717e-06,-0.48075446,1.0013189,0.025646713,1.0,1
159423558,159423530,0.46891928,2.8529348e-06,-0.7093713,1.0013142,0.055838585,1.0,1
159523515,159523484,0.4690598,2.8287666e-06,-0.42164582,1.0013034,0.019728197,1.0,1
159623747,159623720,0.46907043,2.8053887e-06,0.28705448,1.0012842,0.009143843,1.0,1
159723832,159723802,0.46904808,2.7829153e-06,-0.44278568,1.0012594,0.021756947,1.0,1
159823894,159823866,0.4690868,2.7613278e-06,-0.5544783,1.0012399,0.034118384,1.0,1
159923924,159923897,0.46913,2.7404053e-06,0.21334812,1.0012236,0.0050513106,1.0,1
160023934,160023905,0.46910477,2.7202534e-06,0.5876528,1.001203,0.038324546,1.0,1
160123886,160123858,0.46901697,2.700992e-06,0.294442,1.0011775,0.009621569,1.0,1
160223800,160223772,0.46900225,2.6824712e-06,-0.22679633,1.0011629,0.0057085366,1.0,1
160324222,160324194,0.46913907,2.6644702e-06,-0.7936544,1.0011635,0.06990614,1.0,1
160423914,160423887,0.46923792,2.6464443e-06,0.04876508,1.0011673,0.00026391778,1.0,1
160524039,160524011,0.46936446,2.6286536e-06,-0.30129755,1.0011673,0.01007493,1.0,1
160624102,160624074,0.46942607,2.6110579e-06,0.38858736,1.0011681,0.016758217,1.0,1
160724100,160724070,0.46950513,2.5938232e-06,-0.6413696,1.0011578,0.045653246,1.0,1
160824259,160824229,0.46955365,2.5770328e-06,-0.0011573061,1.0011474,1.4864695e-07,1.0,1
160924311,160924283,0.46948814,2.5608902e-06,0.09446571,1.001124,0.0009904169,1.0,1
161024271,161024242,0.46940485,2.5454947e-06,0.06159249,1.0011033,0.0004210504,1.0,1
161124224,161124196,0.4694211,2.530509e-06,0.24471886,1.0011009,0.0066468297,1.0,1
161224384,161224332,0.469391,2.5157872e-06,0.5337549,1.0010933,0.031620353,1.0,1
161324588,161324560,0.4693912,2.501451e-06,-0.23736742,1.0010896,0.006253552,1.0,1
161424361,161424306,0.46942198,2.4871806e-06,0.058385424,1.0010871,0.0003783507,1.0,1
161524416,161524389,0.4694016,2.473388e-06,-0.28251737,1.0010763,0.008858916,1.0,1
161624576,161624547,0.4694705,2.4598944e-06,-0.66776955,1.0010769,0.049492944,1.0,1
161724427,161724391,0.46951452,2.4464011e-06,-0.32288805,1.0010765,0.01157162,1.0,1
161824781,161824748,0.46956375,2.4332448e-06,0.11577293,1.0010763,0.0014876622,1.0,1
161924607,161924579,0.46963975,2.4200172e-06,0.41357112,1.0010784,0.01898409,1.0,1
162024623,162024590,0.46965808,2.4070541e-06,0.12026696,1.0010706,0.001605408,1.0,1
162124509,162124477,0.46972123,2.3943237e-06,0.4373122,1.00107,0.021226393,1.0,1
162224735,162224703,0.46972904,2.381814e-06,0.21916243,1.0010644,0.0053312336,1.0,1
162324955,162324893,0.4698328,2.3696202e-06,-0.14796603,1.0010601,0.0024300842,1.0,1
162424755,162424721,0.46987557,2.3574842e-06,-0.1399219,1.0010573,0.0021730512,1.0,1
162525094,162525065,0.46994126,2.3457699e-06,-0.2005767,1.001051,0.004465419,1.0,1
162624961,162624932,0.47003534,2.3340667e-06,0.031962186,1.0010525,0.000113389695,1.0,1
162724800,162724772,0.47003326,2.32261e-06,0.61873114,1.0010419,0.0424922,1.0,1
162825023,162824993,0.47004515,2.3117013e-06,0.040784374,1.0010251,0.00018462908,1.0,1
162925096,162925068,0.47008702,2.3010923e-06,0.2737359,1.0010207,0.008317216,1.0,1
163025008,163024980,0.47009897,2.2906136e-06,0.51536995,1.0010165,0.02948183,1.0,1
163124980,163124952,0.47013295,2.2805061e-06,0.10615763,1.0010042,0.0012509042,1.0,1
163225102,163225074,0.4701784,2.2706765e-06,-0.26747686,1.0010024,0.007941359,1.0,1
163325287,163325259,0.4702363,2.2610404e-06,-0.5810718,1.0009959,0.037478723,1.0,1
163425081,163425053,0.47031975,2.2514985e-06,-0.71834815,1.0009964,0.057278935,1.0,1
163525336,163525309,0.47038046,2.242205e-06,-0.36852086,1.0009911,0.015074795,1.0,1
163625304,163625272,0.4704986,2.2329887e-06,-0.42225754,1.000997,0.01979154,1.0,1
163725210,163725182,0.47061783,2.2235927e-06,0.13820001,1.0010037,0.0021200106,1.0,1
163825486,163825457,0.47060436,2.214441e-06,0.5733387,1.0009942,0.036487866,1.0,1
